Bacia,Estações,Melhor Resultado
686486,"CGH NOVA JAGUARIAÍVA MONTANTE 2, JANGAI, JAGUARIAIVA, CGH NOVA JAGUARIAÍVA MONTANTE 1, CGH NOVA JAGUARIAÍVA BARRAMENTO, CGH NOVA JAGUARIAÍVA JUSANTE, JAGUARIAIVA, CAPTAÇÃO PISA, PCH PESQUEIRO MONTANTE 2, PCH PESQUEIRO MONTANTE 1, PCH PESQUEIRO BARRAMENTO, PCH MACACOS BARRAMENTO, PCH MACACOS JUSANTE, PCH PESQUEIRO JUSANTE, PCH MACACOS BARRAMENTO, PCH MACACOS JUSANTE, TAMANDUÁ",8
686488,"CGH JAGUARICATU I MONTANTE, CGH JAGUARICATU I RIO LAJEADO, CGH JAGUARICATU I BARRAMENTO, CGH JAGUARICATU I JUSANTE, CGH JAGUARICATU II BARRAMENTO, CGH JAGUARICATU II JUSANTE, CGH CACHOEIRA DO POÇO PRETO I JAGUARICATU, SENGES",1
686492,"CGH SÃO JOSÉ BARRAMENTO, CGH SÃO JOSÉ JUSANTE, USINA SÃO JOSÉ, ITAPEVA, ITAPEVA, RIO TAQUARI (SP-258 Itapeva/Itararé), PALMEIRAS DO RICARDO, UHE JURUMIRIM FAZENDA AGROLIN, FAZENDA GEROVA, PORTO TAQUARI, ITAÍ, UHE JURUMIRIM RESERVATÓRIO 2",0
686496,"TAQUARIVAI , TAQUARIVAI, CGH CORREDEIRA DO CAPOTE MONTANTE, CGH CORREDEIRA DO CAPOTE RIBEIRÃO BRANCO, CGH CORREDEIRA DO CAPOTE BARRAMENTO, CGH CORREDEIRA DO CAPOTE JUSANTE, CGH SALTO DA BARRA BARRAMENTO, CGH SALTO DA BARRA JUSANTE, GUAPIARA , PONTE MARCOLINO NUNES, CGH SANTA MARIA BARRAMENTO, CGH SANTA MARIA JUSANTE, UHE JURUMIRIM BURI, BURI, BURI ",6
686498,"PCH BATISTA BARRAMENTO, PCH JORDA FLOR BARRAMENTO, PCH JORDA FLOR JUSANTE, PORTO VELHO, RIBEIRÃO PONTE ALTA (Itapetininga), RIO ITAPETININGA (pte. ACT-290 - Angatuba), ANGATUBA, CAMPINA DO MONTE ALEGRE",4
686516,"RIO SANTO ANASTÁCIO (bairro do Cruzeiro), RIO SANTO ANASTÁCIO (Pres. Venc / T Sampaio), MONT. CONFL. RIO SANTO ANASTÁCIO 3,5 Km, PRESIDENTE VENCESLAU, PALMITALZINHO, PALMITALZINHO, PONTE PIRAPOZINHO - SP-425, PONTE ROD. PRES. ASSIS CHATEAUBRIAND, UHE PORTO PRIMAVERA RESERVATÓRIO 3",2
686518,"RIBEIRÃO CAIUÁ - UGRHI 22, PORTO PRESIDENTE EPITÁCIO, PORTO EPITÁCIO - JUSANTE PONTE",0
686522,"CAMPO GRANDE, CÓRREGO SEGREDO, CAPTAÇÃO LAGEADO, JUSANTE DA BARRAGEM, TRINTA E OITO METROS DA FOZ, CAMPO GRANDE, 2ª PONTE DO PARQUE (NAÇÕES INDÍGENAS), M.E - LAGO DO PARQUE NAÇÕES INDÍGENAS, CAMPO GRANDE, CAMPO GRANDE, CAMPO GRANDE, VAU DO BALSAMO - VAB, VAU DO BALSAMO, NOVA ALVORADA DO SUL, NOVA ALVORADA DO SUL, FAZENDA PONTE, NOVA ALVORADA DO SUL, FAZENDA SANTA LUZIA, PRÓXIMO FAZENDA PORTO ALEGRE, FAZENDA DIVISA, CAMPO GRANDE, FAZENDA BARRA GRANDE, RIBAS DO RIO PARDO, PASSAGEM RIBEIRÃO LONTRA, RIBAS DO RIO PARDO, NOVA ANDRADINA, RIBAS DO RIO PARDO, RIBAS DO RIO PARDO, NOVA ANDRADINA, DELFINO COSTA, PONTO PINDAÍBA",16
686532,ESTRADA RIO TAQUARUÇU,0
686534,"FAZENDA SÃO FERNANDO, FAZENDA SANTA EMÍLIA, RES. ARREPENDIDO (captação de Marília), BAIRRO SÃO GERALDO, RIO DO PEIXE (distrito de Amadeu Amaral), RIO DO PEIXE (pte. rod. Marília / Assis), AVENCAS, ALVENCAS / OSCAR BRESSANI, VARPA, ESTRADA DO QUATA, GRANJA ONO , USINA QUATIARA, CGH QUATIARA MONTANTE 2, PONTE ROD. BRIG. EDUARDO GOMES, PONTE ESTRADA CAIABÚ/MARIÁPOLIS, CGH QUATIARA MONTANTE 1, PCH QUATIARA BARRAMENTO, CGH QUATIARA JUSANTE, VILA BANDEIRANTES, FAZENDA SÃO LUIZ, UHE PORTO PRIMAVERA FLORIDA PAULISTA, FLORA RICA, RIO DO PEIXE (rod.Tupi Paulista / Pres. Venceslau)",12
686538,"PONTE ENTRADA DA CIDADE, PORTO PANORAMA - PPA",1
686542,ÁGUA CLARA,0
686544,ÁGUA CLARA,0
686546,ÁGUA CLARA,0
686548,"PARAÍSO DAS ÁGUAS, ÁGUA CLARA, ÁGUA CLARA, UHE SÃO DOMINGOS DO BACURI",3
686562,ADAMANTINA,0
686564,RIO LACRI (Jusante da entrada do Rio AfonsoXIII),0
686568,"RIO TIBIRIÇÁ (pte. BR-153 Marília / S.J.R.Preto), MACUCO / QUEIROZ , PONTE RODOVIA GETULINA/QUEIROZ, CÓRREGO ÁGUA DO NORTE (Marilia), RES. CASCATA (av. Cascata captação de Marília)",4
686576,"PONTE SP-563, ANDRADINA / N. INDEPEN. ",1
686582,RIBEIRÃO BRIOSO,0
686584,"RIO MORANGAS, MORANGAS",1
686588,"AHE POUSO ALTO, INDÁIA GRANDE, CGH CÓRREGO GER BARRAMENTO, PCH LAJEADO BARRAMENTO, PCH LAJEADO JUSANTE, CGH CÓRREGO GER JUSANTE, PCH INDAIAZINHO MONTANTE 2, PCH INDAIAZINHO MONTANTE 1, AHE LAJEADO, AHE JACU, AHE INDAIAZINHO, PCH INDAIAZINHO BARRAMENTO, PCH INDAIAZINHO JUSANTE, PCH INDAIÁ GRANDE MONTANTE 2, PCH INDAIÁ GRANDE MONTANTE 1, PCH INDAIÁ GRANDE BARRAMENTO, PCH INDAIÁ GRANDE JUSANTE, PCH AREADO MONTANTE, USINA DA COTRISA, PCH AREADO JUSANTE, PCH AREADO BARRAMENTO, RIO INDAIÁ GRANDE",5
686612,"UHE NOVA AVANHANDAVA RIBEIRÃO LAJEADO, RIBEIRÃO LAJEADO (rua Altino Vaz de Melo)",1
686614,"UHE PROMISSÃO RIO DOURADO, GUARAPIRANGA, RIO DOURADO NA SP-333",0
686616,"MENDONÇA, UHE PROMISSÃO RIBEIRÃO CUBATÃO",1
686618,"RIO BATALHA (captação de Bauru), AVAÍ, REGINÓPOLIS, RIO BATALHA (rod. SP-331  Reginópolis / Piranjui), REGINÓPOLIS, REGINÓPOLIS, UHE PROMISSÃO RIO BATALHA",5
686622,"ITÁPOLIS , JUSANTE DA ETE DE ITÁPOLIS, FAZENDA NOSSA SENHORA APARECIDA ",1
686638,UHE IBITINGA RIBEIRÃO CLARO,0
686642,FAZENDA BOA VISTA DE JACARÉ,0
686644,"MEIA LEGUA , SÍTIO ESPERANÇA ",1
686646,"BOA ESPERANÇA DO SUL, FAZENDA CANDOCA, ESTÂNCIA RECREIO",1
686648,"CGH CHIBARRO MONTANTE, CGH CHIBARRO BARRAMENTO, FAZENDA ARANHA , USINA ZANIN, MORADA DO SOL",1
686652,"PCH JACARÉ JUSANTE, SÍTIO BRAGA  , PONTE RUA FRANCISCO COSTA EM BROTAS, BROTAS, UHE IBITINGA INVERNADA RECREIO, RIO JACARÉ-PEPIRA (SP-255 Jaú/B.Esperança), PONTE SOBRE O RIO JACARÉ-PEPIRA, FAZENDA PAU D'ALHO , FAZENDA SANTO ANSELMO",4
686654,"JAÚ, PONTE AV. GALDINO AMARAL CARVALHO, UHE BARIRI RIO JAÚ, ITAPUÍ",3
686656,"RIBEIRÃO GRANDE (Pederneiras), PEDERNEIRAS - CONFLUÊNCIA, PEDERNEIRAS - USINA, UHE BARIRI RIO BAURU",2
686658,"POÇO PRETO, PCH LENÇÓIS MONTANTE 2, PCH LENÇÓIS MONTANTE 1, FAZENDA JUREMA, PCH LENCOIS BARRAMENTO, PCH LENÇÓIS JUSANTE, USINA LENÇÓIS, USINA LENÇÓIS, RIO LENÇOIS (Igaraçu do Tietê), RIO LENÇÓIS (na captação do município), LENÇOIS MONTANTE",0
686662,"PIRACICABA, ANALÂNDIA, RÉGUA DAEE (ANALÂNDIA), PONTE RODOVIA SÃO PEDRO / ARARAS, FOZ DO JACUTINGA, BATOVI, PCH CORUMBATAÍ MONTANTE, FAZENDA BOA VISTA (Santa Gertrudes), FAZENDA GOIAPÁ (Santa Gertrudes), CÓRREGO SANTA GERTRUDES (Santa Gertrudes), FAZENDA BANDEIRANTES - FBN, CORUMBATAI - BARRAGEM - COB, PCH CORUMBATAÍ BARRAMENTO, CAPTAÇÃO ETA I  (Rio Claro), RIO CLARO - UGRHI 05 (Rio claro), PCH CORUMBATAÍ JUSANTE, PONTE ESTRADA ASSISTÊNCIA / PARAÍSOLÂNDIA, GAIVAN, MONJOLO GRANDE - FOZ, RECREIO , BAIRRO RECREIO - USINA TAMANDUPÁ, CAPTAÇÃO DE PIRACICABA, BAIRRO SANTA TEREZINHA , FOZ RIO PIRACICABA",18
686664,"RIBEIRÃO DO CAMPO LARGO (Jarinu), RIBEIRÃO DO CAMPO LARGO (Jarinu), RIO ATIBAINHA (Nazaré Paulista), RIO ATIBAINHA (Nazaré Paulista), SB-CA-BRA BARRAGEM ATIBAINHA, RIO ATIBAINHA (Bom Jesus dos Perdões), RIO ATIBAINHA (Bom Jesus dos Perdões), PONTE RIO ATIBAINHA, ATIBAINHA MONTANTE, SB-CA-DBT6 Desemboque do Túnel 6, ATIBAINHA, REP. RIO ATIBAINHA (Praia da Utinga), REP. RIO ATIBAINHA (Pte. rod. D. Pedro I), REP. RIO ATIBAINHA (Praia do Lavapés), MURO ESTRADA NAZARÉ-GUARULHOS, NAZARÉ PAULISTA, NAZARÉ PAULISTA, NAZARÉ PAULISTA, NAZARÉ PAULISTA, CANCÃ, JOANÓPOLIS, CONRADO, CACHOEIRA MONTANTE, PIRACAIA, CRAVORANA , CORPO CENTRAL 3,5KM DA BARRAGEM, CAPTAÇÃO DE PIRACAIA, PIRACAIA, SB-CA-BRC Barragem Cachoeira, RIO CACHOEIRA-UGRHI 05 (Piracaia), RIO CACHOEIRA-UGRHI 05 (Piracaia), PONTE RIO CACHOEIRA (D. Pedro I / Piracaia), ATIBAIA, ATIBAIA, ATIBAIA, CAPTAÇÃO DE ATIBAIA, CAPTAÇÃO DE JUNDIAÍ, RIBEIRÃO DO TABOÃO (Atibaia), CGH SALTO GRANDE MONTANTE, CGH SALTO GRANDE PEDRAS DE OURO, ITATIBA, ITATIBA, CAPTAÇÃO DE ITATIBA, BAIRRO DA PONTE, NOSSA SENHORA DAS GRAÇAS , CÓRREGO DOS PEREIRAS (Itatiba), CÓRREGO DOS PEREIRAS (Itatiba), CÓRREGO JUREMA (Itatiba), CÓRREGO JUREMA (Itatiba), SOUZA, CAPTAÇÃO DE VALINHOS, CAPTAÇÃO DE VALINHOS, JUSANTE DA ETE VINHEDO (SANESAVI), PONTE MONT. DA RIGESA (centro Valinhos), PONTE MARGINAL ROD. D. PEDRO - KM 122,5, ETE VINHEDO MONTANTE, PINHEIRINHOS, BOM JARDIM, CGH SALTO GRANDE BARRAMENTO, CGH SALTO GRANDE JUSANTE, CAPTAÇÃO DE CAMPINAS, DESEMBARGADOR FURTADO, UHE AMERICANA MONTANTE DESEMBARGADOR FURTADO, FAZENDA PAU D'ALHO, BAIRRO DO QUILOMBO, CAPTAÇÃO DA RODIA, JUSANTE DA RODIA, RIO ATIBAIA (jus. lanc. Societal S/A-ant. Shell), PONTE RODOVIA SP-332, ACIMA DE PAULÍNEA, UHE AMERICANA MONTANTE PAULÍNIA, PAULÍNEA, CAPTAÇÃO DE SUMARÉ, FAZENDA VÁRZEA, PONTE ENTRADA DA RHODIA, NA PONTE DO RESTAURANTE DA RHODIA, UHE AMERICANA BARRAMENTO, UHE AMERICANA JUSANTE, PONTE DE SALTO GRANDE",37
686666,"USINA ESTER, JUSANTE USINA ESTER, RIBEIRÃO TRÊS BARRAS (Cosmópolis)",0
686668,"TOLEDO, RIO DO GUARDINHA (mont.cidade de Toledo), RIO DO GUARDINHA (jus. cidade de Toledo), FORMIGA , RIO CAMANDUCAIA (Monte Alegre do Sul), BAIRRO PONTE PRETA, MONTE ALEGRE DO SUL, CAPTAÇÃO DE AMPARO, AMPARO, AMPARO, PCH FEIXOS BARRAMENTO, PCH FEIXOS JUSANTE, FAZENDA BARRA, PONTE RODOVIA SP-340",1
686676,"PONTE NA SP-273 (Div. Bofete-Conchas), PONTE SP-300 (Marechal Rondon), FAZENDA SANTA TEREZINHA, SÃO JOÃO",0
686678,BAIRRO ESTANCIA CRISTAL,0
686684,"AMERICANA VELHA, RIO SOROCABA (Tatui), RIO TATUI (Tatui), TATUÍ, FAZENDA ZÍLIA ",1
686686,"PONTE PRÓX. CAPTAÇÃO SALTO PIRAPORA, SALTO DE PIRAPORA, BAIRRO DO SARAPU, BAIRRO SARAPU , ITUPARARANGA - MONT.BARRAGEM, RIO SARAPUI (Ipero)",4
686688,"EDEN (PIRAJIBU), PONTE SIDERURGICA FAÇO 3",0
686692,"PONTE ESTRADA JUNDIAÍ - ITATIBA, GRANJA DINA 3 (Av. Nicola Ansierri, 1815), RIO CAPIVARI (Vinhedo), CAPTAÇÃO DE CAMPINAS (ETA CAPIVARI), ESTRADA DE TERRA CAMPINAS - MONTE MOR, PONTE DE MADEIRA (Monte Mor / Faz. Rio Acima), PONTE NA RODOVIA SP-101, MONTE MOR, RIO CAPIVARI (Rafard), PONTE NO CANAVIAL (próx. foz no Rio Tietê), INDAIATUBA , CAPIVARI, FAZENDA ITAPEVA , BAIRRO DO GAVETÃO, PRAIA DA TULIPA",2
686694,"BAIRRO CURURU, CAPTAÇÃO DE CABREUVA, PONTE INDÚSTRIA CROWN CORK, INDÚSTRIA BIC, ESTRADA FAZENDA SANTANA, OLARIA TIJOLAR - KM 91, CERAMICA TIJOLAR, FAZENDA PEDRA BRANCA, BARRAGEM CAPTAÇÃO DE SALTO E INDAIATUBA, UHE PORTO GOES BARRAMENTO, JARDIM SANTA MARIA , CAMPO LIMPO , CAPTAÇÃO CAMPO LIMPO PAULISTA, JUSANTE INDÚSTRIA SID. KRUPP, ESTRADA DA VÁRZEA, 3001, PASSARELA DA VULCABRÁS, AKSO NOBEL, CAPTAÇÃO DE ITUPEVA, BAIRRO MONTE SERRAT, JUNDIAÍ, BAIRRO PITANGAL, CONDOMÍNIO CAMPO VERDE, PONTE JUSANTE CERESER, PONTE DO FAVA, CAPTAÇÃO JUNDIAÍ, ITUPEVA, CAPTAÇÃO DE ITUPEVA, ITAICI, ITAICÁ, ADUTORA , PONTE ESTRADA DE FERRO, SALTO, PONTE JARDIM DAS NAÇÕES, SALTO, PONTE DE CONCRETO (Distrito de Itaici), PCH PORTO GÓES RIO JUNDIAÍ, PONTE ESTR. JOSÉ CINTRA (bairro Portão)",0
686696,"CÓRREGO DO MORRO DO S, RES. CASCATINHA (praia Sete Quedas), MAIRIPORÃ, PCH CASCATA DESEMBOQUE T5, SB-CA-DBT5 Desemboque Túnel 5, MAIRIPORÃ, SB-CA-F37 Canal Juqueri, PAIVA CASTRO MONTANTE, PCH CASCATA PAIVA CASTRO, GATO PRETO - PONTE, SB-CA-EMA Elevatória Mairiporã, FRANCO DA ROCHA, QUINTA COLÔNIA , SB-CA-BRJ Barragem Paiva Castro, BARRAGEM, RES. DO JUQUERI(rod. Maiporã/Franco da Rocha), ÁGUAS CLARAS, PCH GUARAÚ ÁGUAS CLARAS, FRANCO DA ROCHA, FRANCO DA ROCHA , SB-CA-F36 rio Juqueri, SB-CA-F38 rio Juqueri, CAIEIRAS (CMSP) , PCH PIRAPORA RIO JUQUERI, SB-CA-BRJ-ESI Paiva Castro – Captação ESI, CAIEIRAS, RIBEIRÃO DOS CRISTAIS (captação da ETA), RIBEIRÃO DOS CRISTAIS (captação da SABESP), PERUS (CMSP)  , RIO JUQUERI (Anhanguera Km31 Jundiai/s.Paulo), PIER DO RESERVATÓRIO, SB-CA-BAC Barragem Águas Claras",29
686698,"PONTE AV. POLITÉCNICA, PONTE ENTRADA ESTAÇÃO CPTM, BRAÇO DO RIO PEQUENO (rod. caminho do mar), TAQACETUBA, RESERVATÓRIO BILLINGS (São Paulo), RESERVATÓRIO BILLINGS (São Bernardo Campo), SUMMIT CONTROL, BRAÇO DO TAQUACETUBA (São Paulo), UHE HENRY BORDEN RESERVATÓRIO BILLINGS, UHE HENRY BORDEN RESERVATÓRIO RIO DAS PEDRAS, UHE HENRY BORDEN RIO DE PEDRAS JUSANTE, RIACHO GRANDE, CASCATINHA, SUMMIT MONTANTE, BARRAGEM SUMMIT - JUSANTE, SANGRADOURO PEQ. PEREQ., CAMPO GRANDE, RIACHO GRANDE, PEDREIRA, DESEMBOCADURA DO RIO GRANDE, RIBEIRÃO PIRES, RIO GRANDE OU JURUBATUBA (SP-122), RES. RIO GRANDE (no Club Prainha rod. SP31), RES. RIO GRANDE (1500 mts Club Tahiti), RES. RIO GRANDE (Clube Tahiti), RES. RIO GRANDE (Sind. dos Metalurgicos do ABC)), RES. RIO GRANDE (Prainha Parque Estoril), RES. RIO GRANDE (Rod. Anchieta - Cap. Sabesp), RES. RIO GRANDE (frente Clube do Banespa), RES. RIO GRANDE (praia parque Mun. Estoril), UEL PEDREIRA MONTANTE, UHE HENRY BORDEN BARRAMENTO BILLINGS, CAULIM, BARRAGEM GUARAPIRANGA MONTANTE, RES. GUARAPIRANGA (praia ass. func. pub.) , RES. GUARAPIRANGA (bairro baln. São José), RES. GUARAPIRANGA (praia do club de campo), RES. GUARAPIRANGA (praia Miami Paulista), RES. GUARAPIRANGA (Marina Guaraci), RES. GUARAPIRANGA (prainha Jardim da Represa), RES. GUARAPIRANGA (Club de Campo Castelo), RES. GUARAPIRANGA (Riviera Náutica), RES. GUARAPIRANGA (Restaurante Interlagos), RES. GUARAPIRANGA (Marina Guarapiranga), RES. GUARAPIRANGA (Marina Jardim 3 Marias), GUARAPIRANGA, RES. GUARAPIRANGA (2 km da Barragem), RES. GUARAPIRANGA (barr. capt. da SABESP), OLARIA, ESTRADA MAMBU, CIPÓ, RIBEIRÃO DO CIPÓ (Embu-Guaçu), ESTRADA M'BOI MIRIM, EMBU-GUAÇU  , JUSANTE CONFLUE. RIO CIPÓ, RIO EMBU-GUAÇU (pte liga Embu / Fazenda da Ilha), LAGOA GRANDE, EMBU-GUAÇU, BAIRRO ITARARÉ, CASA GRANDE, EMBU , CACHOEIRA, RIO EMBU-MIRIM (pte. Boi Mirim - SP-214), EL TRAIÇÃO SUL, EL TRAIÇÃO NORTE, PONTE ALVARENGA , PONTE NA ENTRADA DA USP, CAXINGUI , RETIRO SUL, RETIRO NORTE, RIO PINHEIROS (Elevatória de Pedreira), RIO PINHEIROS - Próx. elevatória, RIO PINHEIROS (Pinheiros/Pedreira), RIO PINHEIROS (Est.Flot.1e a ponte de Interlagos), USP, PEDREIRA, RETIRO",73
686814,"PONTE SP-463 - OUROESTE/POPULINA, POPULINA",0
686818,"PIER DA CAPTAÇÃO DO SAEV (Votuporanga), SÃO JOÃO DO MARINHEIRO , UHE ÁGUA VERMELHA VILA ALVES, PONTE VICINAL ISIDORO PARISE",2
686822,"PONTE ESTRADA IPIGUA/RODOVIA BR-153, IPIGUA, ESTAÇÃO ECOLÓGICA DA UNESP, CÓRREGO DA PIEDADE (São José do Rio Preto), RES. RIO PRETO (na captação da ETA), CÓRREGO DO MORAIS (São José do Rio Preto), CÓRREGO DO MORAIS (São José do Rio Preto), RIO PRETO (rod. Ipigua à BR-153), RIO PRETO (rod. Américo Cam./Palestina), FAZENDA SÃO LUIZ, PONTAL - PON",5
686824,"PONTE ANTIGA ESTRADA BOIADEIRA, PONTE CACHOEIRINHA, PONTE OLIMPIA / BARRETOS, PONTE ESTRADA BAGUAÇU/RIBEIRO SANTOS",3
686826,"CONJUNTO ESPORTIVO, CATANDUVA, CATIGUÁ, RIBEIRÃO SÃO DOMINGOS (Uchoa), RIBEIRÃO SÃO DOMINGOS (Tabapuã), MONTANTE CIDADE DE CATANDUVA, RIBEIRÃO SÃO DOMINGOS (em Catiguá), RIBEIRÃO SÃO DOMINGOS (Uchoa), TABAPUA / UCHOA",7
686828,"FONTE PALMARES, PALMARES PAULISTA, RIBEIRÃO DA ONÇA (rod. Palmares / PARAÍSO)",1
686832,"CAMPINA VERDE, RIO VERDE OU FEIO (mont. lago Aguas Vermelhas), UHE ÁGUA VERMELHA RIO VERDE, SÃO FRANCISCO DE SALES, SÃO FRANCISCO DE SALES, SÃO FRANCISCO DE SALES",4
686838,"UBERABA, PLANURA",0
686842,"CGH PINHEIRINHO JUSANTE, CGH PARDO JUSANTE, BEIRA DE SANTA RITA, GRANJA BELA VISTA, BANDEIRA DO SUL, CACHOEIRA DO CARMO, UHE CACONDE CACHOEIRA DO CARMO, ALCOMINAS, PCH PEDRO AFFONSO JUNQUEIRA (ANTAS I)  RES CIPÓ, BARREIRA FISCAL, PCH PEDRO AFFONSO JUNQUEIRA (ANTAS I) RES BORTOLAN, PCH ANTAS I (DME), PCH WALTER ROSSI (ANTAS II)  RIBEIRÃO DOS POÇOS, PCH PEDRO AFFONSO JUNQUEIRA (ANTAS I) MONTANTE, PCH PEDRO AFFONSO JUNQUEIRA (ANTAS I) BARRAMENTO, PCH WALTER ROSSI (ANTAS II)  BARRAMENTO, PCH WALTER ROSSI (ANTAS II) BARRAGEM DO CIPÓ, CÓRREGO D'ANTAS, USINA POÇOS DE CALDAS, POÇOS DE CALDAS, UHE CACONDE ABAIXO CASCATA DAS ANTAS, VILA CRUZ, PCH PADRE CARLOS MONTANTE, PCH PADRE CARLOS BARRAMENTO, PCH ROLADOR - BARRAMENTO, UHE EUCLIDES DA CUNHA RIO BOM JESUS, BOM JESUS, UHE CACONDE BARRAMENTO, UHE EUCLIDES DA CUNHA ABAIXO CACONDE, UHE CACONDE JUSANTE, PCH CARRAPATOS  JUSANTE, GUAXUPÉ, GUAXUPÉ, TAPIRATIBA - TAP, BARREIRO JUSANTE - BJU, PCH JOÃO BAPTISTA DE LIMA FIGUEIREDO BARRAMENTO, PCH JOÃO BAPTISTA DE LIMA FIGUEIREDO JUSANTE, SÍTIO CACHOEIRA BOA VISTA, PCH RIO DO PEIXE BARRAMENTO, PCH RIO DO PEIXE JUSANTE, SÃO JOSÉ DO RIO PARDO, SÃO JOSÉ DO RIO PARDO, UHE EUCLIDES DA CUNHA SÃO JOSÉ DO RIO PARDO, PTE ROD. SP-350 (trecho S. J. Rio Pardo/Guaxupé), PCH SANTA ALICE MONTANTE, FAZENDA DA FARTURA, UHE EUCLIDES DA CUNHA BARRAMENTO, UHE EUCLIDES DA CUNHA JUSANTE, UHE LIMOEIRO BARRAMENTO, UHE LIMOEIRO JUSANTE, RIO PARDO (pte. SP-340  Casa Branca / Mococa), ITOBI, FAZENDA SÃO JOÃO DA MATA, CGH SÃO SEBASTIÃO JUSANTE, USINA GUARANÉSIA, PONTE DO CANOAS, PONTE CANOAS (EST MOCOCA - ARCEB), MOCOCA, MOCOCA, PCH ITAIPAVA MONTANTE 2, PCH ITAIPAVA MONTANTE 1, PCH ITAIPAVA BARRAMENTO, PCH ITAIPAVA JUSANTE, CGH CAJURU, FAZENDA SANTA FILOMENA, UHE MARIMBONDO FAZENDA CORREDEIRA, SANTA CRUZ DA ESPERANÇA, ESTÂNCIA COLORADO, SERRANA, UHE ÁGUA VERMELHA RIBEIRÃO PRETO, CLUBE DE REGATAS, CLUBE DE REGATAS, CLUBE DE REGATAS RIB. PRETO, PARQUE RIBEIRÃO PRETO, PONTE SP-255, RIBEIRÃO PRETO, JUSANTE DA ETE (Ribeirão Preto), BONFIM PAULISTA, DESENGANO, PTE. ROD. PONTAL / CÂNDIA, FAZENDA BELA VISTA, UHE MARIMBONDO FAZENDA BELA VISTA, ARCEBURGO, RIBEIRÃO DAS ANTAS (mont. Poços de Caldas), FOZ DO RIO GRANDE",16
686844,"USINA SÃO FRANCISCO, FAZENDA SANTA TEREZINHA, ETE DE LUIS ANTÔNIO MONTANTE, SP 255 (Prox. Km 24 - Bonfim Paulista), USINA  QUE LIGA (São Martinho/Sertãozinho)",4
686846,"SÍTIO DO EMBIRAÇU, PCH SÃO JOSÉ MONTANTE 2, RIBEIRÃO PIRAPETINGA(ponte entrada de Andradas), ANDRADAS, ANDRADAS, SANTO ANTÔNIO DO JARDIM, RIO JAGUARI-MIRIM (Santo Antônio do Pinhal), CACHOEIRA DO DIOGO, FAZENDA PARAÍSO, RIO JAGUARI-MIRIM (São João da Boa Vista), UHE SÃO JOAQUIM JUSANTE, SÃO JOÃO DA BOA VISTA, SÃO JOÃO DA BOA VISTA, PCH SÃO JOSÉ MONTANTE 1, PCH SÃO JOSÉ BARRAMENTO, PCH SÃO JOSÉ JUSANTE, PCH SÃO JOAQUIM BARRAMENTO, PCH SÃO JOAQUIM JUSANTE, RIO JAGUARI-MIRIM (Aguaí), PONTE DE PAU, SÍTIO PONDEROSA, RIO JAGUARI-MIRIM (na Foz), FAZENDA SÃO JOSÉ, SÍTIO PALMEIRAS",19
686848,"BUENO BRANDÃO, JUSANTE ETE DE ITAPIRA, UHE MOGI-GUAÇU RIBEIRÃO DA PENHA, RIO DO PEIXE (Socorro), RIO DO PEIXE (Socorro), CGH SOCORRO JUSANTE, RIO DO PEIXE - UGRHI 9, LINDÓIA, UHE MOGI-GUAÇU RIO PEIXE, FOZ RIO DO PEIXE",2
686854,"UBERABA, UBERABA, UBERABA, UBERABA, JUSANTE EIXO UBERABA, CONCEIÇÃO DAS ALAGOAS, CONCEIÇÃO DAS ALAGOAS, UHE PORTO COLÔMBIA RIO UBERABA, CONCEIÇÃO DAS ALAGOAS",3
686862,GUAÍRA,0
686864,"BATATAIS, RIO SAPUCAÍ - UGRHI 08 (Batatais), RIO SAPUCAÍ - UGRHI 08 (Restinga), FAZENDA MÚCIO",0
686866,"PATROCÍNIO PAULISTA, PONTE ENTRADA DA CIDEDE (ROD. SP-345)",0
686868,"PCH ESMERIL MONTANTE 2, PCH ESMERIL MONTANTE 1, PCH ESMERIL BARRAMENTO, PCH ESMERIL JUSANTE",3
686872,"FAZENDA SANTA MARIA, PONTE ITUVERAVA / FRANCA, RIO DO CARMO (Ituverava), FAZENDA SÃO JOSÉ, FAZENDA BURNA, CANINDÉ, CGH BURITIS MONTANTE, UHE VOLTA GRANDE MONTANTE",3
686874,"CLARAVAL, RIO CANOAS, UHE LUIZ CARLOS BARRETO DE CARVALHO RIO DAS CANOAS",2
686876,PONTE SANTO ANTÔNIO,0
686878,"CÁSSIA, CÁSSIA, BOM JESUS DA PENHA, USINA NOVA RESENDE, PCH SÃO JOÃO MONTANTE 2, FORTALEZA DE MINAS, PCH SÃO JOÃO MONTANTE 1, PCH MONTE ALTO BARRAMENTO, PCH MONTE ALTO JUSANTE, PCH SÃO JOÃO BARRAMENTO, PCH SÃO JOÃO JUSANTE, USINA MARAMBAIA, ITAÚ DE MINAS, ITAÚ DE MINAS, UHE MARECHAL MASCARENHAS DE MORAES RIO SÃO JOÃO, SÃO SEBASTIÃO DO PARAÍSO, SÃO SEBASTIÃO DO PARAÍSO, SÃO SEBASTIÃO DO PARAÍSO, PRATÁPOLIS, CGH SANTANA BARRAMENTO, USINA SANTANA, CGH SANTANA JUSANTE, CGH PRATÁPOLIS JUSANTE, PRATÁPOLIS, UHE MARECHAL MASCARENHAS DE MORAES RIO SANTANA",10
686882,"BOTELHOS, MONTE BELO, JURÉIA, ESTAÇÃO DO AREADO, MUZAMBINHO",0
